"","Color_label_source","Subject","Chain","Generation","Condition","Confidence","Color_label_matched","Language.x","Age.x","Gender.x","Language_spoken.x","rt","Condition_label.x","Lightness_source","Lighness_matched","Saturation_source","Saturation_matched","Hue_source","Hue_matched","Unique_hue","Seed","Dif","RHAD","Error_rate_hue","Error_rate_sat","Condition_label.y","basic_colors","creative_name","Language.y","Hue_color_to_name","Saturation_color_to_name","Lightness_color_to_name","Vision_impairments","Age.y","Gender.y","Language_spoken.y","Participated_before"
"658","seed sennepsgul","h8m1","4",8,"1",5,"seed mustard","Danish","51","male","dansk",28433,"Pure transmission",50,50,60,54,56,55,62.4,49.85,7.4,58.9641434262948,1,6,"Pure transmission","green","olivengrøn","Danish",55,54,50,"no","51","male","dansk","no"
"659","seed sennepsgul","hfpw","2",1,"2",2,"seed mustard","Danish","19","female","Dansk",15114,"Naming transmission",50,50,60,74,52,47,62.4,49.85,15.4,122.709163346614,5,14,"Naming transmission","yellow","Karry gul","Danish",47,74,50,"no","19","female","Dansk","no"
"660","seed sennepsgul","ho7n","1",12,"2",5,"seed mustard","Danish","22","male","Dansk",8810,"Naming transmission",50,50,39,46,56,54,62.4,49.85,8.4,66.9322709163347,2,7,"Naming transmission","brown","Grønoliven","Danish",54,46,50,"no","22","male","Dansk","no"
"661","seed sennepsgul","hqlg","1",0,"2",2,"seed mustard","Danish","21","male","Dansk",46470,"Naming transmission",50,50,60,50,49.85,47,62.4,49.85,15.4,122.709163346614,2.85,10,"Naming transmission","yellow","sennepsgul","Danish",47,50,50,"no","21","male","Dansk","no"
"662","seed sennepsgul","ht80","3",7,"1",6,"seed mustard","Danish","20","female","Hollandsk",15727,"Pure transmission",50,50,53,56,53,53,62.4,49.85,9.4,74.9003984063745,0,3,"Pure transmission","yellow","Sennepsgul","Danish",53,56,50,"no","20","female","Hollandsk","no"
"663","seed sennepsgul","j3tr","3",4,"1",5,"seed mustard","Danish","46","female","dansk",23324,"Pure transmission",50,50,81,64,52,53,62.4,49.85,9.4,74.9003984063745,1,17,"Pure transmission","yellow","Sennep","Danish",53,64,50,"no","46","female","dansk","no"
"664","seed sennepsgul","jer4","3",8,"2",5,"seed mustard","Danish","29","female","NederlandskDansk",104262,"Naming transmission",50,50,65,66,48,48,62.4,49.85,14.4,114.741035856574,0,1,"Naming transmission","yellow","knækket okker","Danish",48,66,50,"no","29","female","NederlandskDansk","no"
"665","seed sennepsgul","jgqp","3",7,"2",5,"seed mustard","Danish","22","female","Dansk",7232,"Naming transmission",50,50,68,65,48,48,62.4,49.85,14.4,114.741035856574,0,3,"Naming transmission","yellow","Karrygul","Danish",48,65,50,"no","22","female","Dansk","no"
"666","seed sennepsgul","jwe2","3",5,"2",6,"seed mustard","Danish","23","female","dansk",16105,"Naming transmission",50,50,45,63,51,48,62.4,49.85,14.4,114.741035856574,3,18,"Naming transmission","yellow","karrygul","Danish",48,63,50,"no","23","female","dansk","no"
"667","seed sennepsgul","jy2r","3",3,"1",3,"seed mustard","Danish","22","female","Dansk",9513,"Pure transmission",50,50,74,81,48,52,62.4,49.85,10.4,82.8685258964144,4,7,"Pure transmission","yellow","Sol","Danish",52,81,50,"no","22","female","Dansk","no"
"668","seed sennepsgul","k7ac","4",7,"2",6,"seed mustard","Danish","23","female","Dansk",12590,"Naming transmission",50,50,44,39,69,69,62.4,49.85,-6.6,-52.589641434263,0,5,"Naming transmission","green","army-grøn","Danish",69,39,50,"no","23","female","Dansk","no"
"669","seed sennepsgul","kjo0","2",13,"1",6,"seed mustard","Danish","22","female","Dansk",5467,"Pure transmission",50,50,66,72,50,50,62.4,49.85,12.4,98.804780876494,0,6,"Pure transmission","yellow","mørkegul","Danish",50,72,50,"no","22","female","Dansk","no"
"670","seed sennepsgul","kkrw","2",7,"2",6,"seed mustard","Danish","22","female","Dansk",14760,"Naming transmission",50,50,70,62,40,40,62.4,49.85,22.4,178.486055776892,0,8,"Naming transmission","brown","Lysebrun","Danish",40,62,50,"no","22","female","Dansk","no"
"671","seed sennepsgul","kvuz","4",5,"1",4,"seed mustard","Danish","21","female","dansk",15708,"Pure transmission",50,50,56,65,55,56,62.4,49.85,6.4,50.996015936255,1,9,"Pure transmission","yellow","Karrygul","Danish",56,65,50,"no","21","female","dansk","no"
"672","seed sennepsgul","ky33","4",4,"1",3,"seed mustard","Danish","22","female","Dansk",49878,"Pure transmission",50,50,51,56,53,55,62.4,49.85,7.4,58.9641434262948,2,5,"Pure transmission","green","gulgrøn","Danish",55,56,50,"no","22","female","Dansk","no"
"673","seed sennepsgul","l4jk","3",3,"2",6,"seed mustard","Danish","20","female","Dansk",15451,"Naming transmission",50,50,51,52,51,50,62.4,49.85,12.4,98.804780876494,1,1,"Naming transmission","yellow","sennepsgul","Danish",50,52,50,"no","20","female","Dansk","no"
"674","seed sennepsgul","l9ov","1",10,"2",2,"seed mustard","Danish","20","female","Dansk",38963,"Naming transmission",50,50,36,42,54,54,62.4,49.85,8.4,66.9322709163347,0,6,"Naming transmission","green","Oliven grøn","Danish",54,42,50,"no","20","female","Dansk","no"
"675","seed sennepsgul","lp4v","4",2,"1",4,"seed mustard","Danish","26","female","Dansk",15590,"Pure transmission",50,50,63,59,48,49,62.4,49.85,13.4,106.772908366534,1,4,"Pure transmission","yellow","Karry gul","Danish",49,59,50,"no","26","female","Dansk","no"
"676","seed sennepsgul","lqc6","4",12,"2",4,"seed mustard","Danish","23","female","dansk",26097,"Naming transmission",50,50,52,55,65,65,62.4,49.85,-2.6,-20.7171314741036,0,3,"Naming transmission","green","karrygrøn","Danish",65,55,50,"no","23","female","dansk","no"
"677","seed sennepsgul","m0fk","2",7,"1",4,"seed mustard","Danish","24","female","Dansk",13951,"Pure transmission",50,50,53,57,43,47,62.4,49.85,15.4,122.709163346614,4,4,"Pure transmission","yellow","karrygul","Danish",47,57,50,"no","24","female","Dansk","no"
"678","seed sennepsgul","m2bv","4",4,"2",5,"seed mustard","Danish","26","female","Dansk",64338,"Naming transmission",50,50,48,54,52,64,62.4,49.85,-1.6,-12.7490039840638,12,6,"Naming transmission","green","Olivengrøn","Danish",64,54,50,"no","26","female","Dansk","no"
"679","seed sennepsgul","m95k","0",2,"2",4,"seed mustard","Danish","34","female","Dansk",15831,"Naming transmission",50,50,38,37,47,49,62.4,49.85,13.4,106.772908366534,2,1,"Naming transmission","brown","The Earth","Danish",49,37,50,"no","34","female","Dansk","no"
"680","seed sennepsgul","mhfr","3",14,"1",4,"seed mustard","Danish","21","female","Dansk",20543,"Pure transmission",50,50,61,61,56,57,62.4,49.85,5.4,43.0278884462151,1,0,"Pure transmission","yellow","sennepsgul","Danish",57,61,50,"no","21","female","Dansk","no"
"681","seed sennepsgul","mmt4","3",10,"2",5,"seed mustard","Danish","21","female","Dansk",20152,"Naming transmission",50,50,51,40,48,47,62.4,49.85,15.4,122.709163346614,1,11,"Naming transmission","yellow","brun/karry gul","Danish",47,40,50,"no","21","female","Dansk","no"
"682","seed sennepsgul","n0n0","3",14,"2",6,"seed mustard","Danish","22","female","DanskEngelsk",12290,"Naming transmission",50,50,48,36,58,60,62.4,49.85,2.4,19.1235059760956,2,12,"Naming transmission","green","Oliven","Danish",60,36,50,"no","22","female","DanskEngelsk","no"
"683","seed sennepsgul","na32","0",11,"2",5,"seed mustard","Danish","57","male","Dansk",16299,"Naming transmission",50,50,61,67,56,55,62.4,49.85,7.4,58.9641434262948,1,6,"Naming transmission","yellow","gul","Danish",55,67,50,"no","57","male","Dansk","no"
"684","seed sennepsgul","nnzw","2",14,"1",5,"seed mustard","Danish","22","female","Dansk",9100,"Pure transmission",50,50,72,75,50,51,62.4,49.85,11.4,90.8366533864542,1,3,"Pure transmission","yellow","Sennepsgul","Danish",51,75,50,"no","22","female","Dansk","no"
"685","seed sennepsgul","nthf","2",13,"2",2,"seed mustard","Danish","24","male","Dansk",49494,"Naming transmission",50,50,75,65,42,41,62.4,49.85,21.4,170.517928286853,1,10,"Naming transmission","brown","Karrybrun","Danish",41,65,50,"no","24","male","Dansk","no"
"686","seed sennepsgul","nw85","5",0,"1",5,"seed mustard","Danish","25","female","Dansk",29744,"Pure transmission",50,50,60,62,49.85,51,62.4,49.85,11.4,90.8366533864542,1.15,2,"Pure transmission","yellow","karrygul","Danish",51,62,50,"no","25","female","Dansk","no"
"687","seed sennepsgul","o1qh","1",3,"2",6,"seed mustard","Danish","41","female","Dansk",11198,"Naming transmission",50,50,60,57,47,47,62.4,49.85,15.4,122.709163346614,0,3,"Naming transmission","yellow","Karrygul","Danish",47,57,50,"no","41","female","Dansk","no"
"688","seed sennepsgul","o3eh","0",13,"2",5,"seed mustard","Danish","25","male","Dansk",14404,"Naming transmission",50,50,66,72,53,51,62.4,49.85,11.4,90.8366533864542,2,6,"Naming transmission","yellow","off-gul","Danish",51,72,50,"no","25","male","Dansk","no"
"689","seed sennepsgul","p6s3","3",12,"1",6,"seed mustard","Danish","24","female","Dansksomalisk",13861,"Pure transmission",50,50,44,64,57,55,62.4,49.85,7.4,58.9641434262948,2,20,"Pure transmission","yellow","karry gul","Danish",55,64,50,"no","24","female","Dansksomalisk","no"
"690","seed sennepsgul","pwy0","1",11,"2",4,"seed mustard","Danish","21","male","dansk",15976,"Naming transmission",50,50,42,39,54,56,62.4,49.85,6.4,50.996015936255,2,3,"Naming transmission","green","olivengrøn","Danish",56,39,50,"no","21","male","dansk","no"
"691","seed sennepsgul","px2q","2",5,"1",5,"seed mustard","Danish","22","female","dansk",33446,"Pure transmission",50,50,74,62,47,47,62.4,49.85,15.4,122.709163346614,0,12,"Pure transmission","yellow","Dyb karry","Danish",47,62,50,"no","22","female","dansk","no"
"692","seed sennepsgul","q135","2",3,"2",4,"seed mustard","Danish","21","male","Dansk",5071,"Naming transmission",50,50,60,65,43,45,62.4,49.85,17.4,138.645418326693,2,5,"Naming transmission","yellow","Karry gul","Danish",45,65,50,"no","21","male","Dansk","no"
"693","seed sennepsgul","qgmv","1",7,"1",5,"seed mustard","Danish","26","male","Dansk",9393,"Pure transmission",50,50,52,62,43,42,62.4,49.85,20.4,162.549800796813,1,10,"Pure transmission","yellow","Karrygul","Danish",42,62,50,"no","26","male","Dansk","no"
"694","seed sennepsgul","qmv3","0",4,"2",4,"seed mustard","Danish","25","female","dansk",24002,"Naming transmission",50,50,37,36,53,54,62.4,49.85,8.4,66.9322709163347,1,1,"Naming transmission","yellow","grov sennep","Danish",54,36,50,"no","25","female","dansk","no"
"695","seed sennepsgul","qvhj","2",2,"2",5,"seed mustard","Danish","30","male","Danskfransk",11566,"Naming transmission",50,50,74,60,47,43,62.4,49.85,19.4,154.581673306773,4,14,"Naming transmission","yellow","Madras gul","Danish",43,60,50,"no","30","male","Danskfransk","no"
"696","seed sennepsgul","r6m7","3",11,"2",2,"seed mustard","Danish","35","male","dansk",10393,"Naming transmission",50,50,40,40,47,53,62.4,49.85,9.4,74.9003984063745,6,0,"Naming transmission","orange","gul","Danish",53,40,50,"no","35","male","dansk","no"
"697","seed sennepsgul","r8j7","4",5,"2",4,"seed mustard","Danish","22","female","Dansk",8358,"Naming transmission",50,50,54,52,64,72,62.4,49.85,-9.6,-76.4940239043825,8,2,"Naming transmission","green","oliven","Danish",72,52,50,"no","22","female","Dansk","no"
"698","seed sennepsgul","s7h6","5",1,"1",5,"seed mustard","Danish","27","female","Dansk",28663,"Pure transmission",50,50,62,50,51,56,62.4,49.85,6.4,50.996015936255,5,12,"Pure transmission","green","Mose","Danish",56,50,50,"no","27","female","Dansk","no"
"699","seed sennepsgul","sfda","3",1,"1",5,"seed mustard","Danish","26","female","Dansk",13303,"Pure transmission",50,50,65,63,47,48,62.4,49.85,14.4,114.741035856574,1,2,"Pure transmission","yellow","Karry-gul","Danish",48,63,50,"no","26","female","Dansk","no"
"700","seed sennepsgul","sfry","3",13,"2",6,"seed mustard","Danish","20","female","Dansk",2533,"Naming transmission",50,50,46,48,59,58,62.4,49.85,4.4,35.0597609561753,1,2,"Naming transmission","green","Mos","Danish",58,48,50,"no","20","female","Dansk","no"
"701","seed sennepsgul","sm07","3",0,"2",4,"seed mustard","Danish","22","male","Dansk",8246,"Naming transmission",50,50,60,44,49.85,51,62.4,49.85,11.4,90.8366533864542,1.15,16,"Naming transmission","yellow","sennepsgul","Danish",51,44,50,"no","22","male","Dansk","no"
"702","seed sennepsgul","sqtn","4",10,"1",6,"seed mustard","Danish","24","female","Dansk",7451,"Pure transmission",50,50,61,59,53,55,62.4,49.85,7.4,58.9641434262948,2,2,"Pure transmission","yellow","Beskidt gul","Danish",55,59,50,"no","24","female","Dansk","no"
"703","seed sennepsgul","st8l","0",14,"1",1,"seed mustard","Danish","21","male","Dansk",59697,"Pure transmission",50,50,34,43,59,62,62.4,49.85,0.399999999999999,3.18725099601593,3,9,"Pure transmission","green","lysolivengrøn","Danish",62,43,50,"no","21","male","Dansk","no"
"704","seed sennepsgul","thuf","3",5,"1",2,"seed mustard","Danish","26","male","Dansk",20917,"Pure transmission",50,50,64,49,53,54,62.4,49.85,8.4,66.9322709163347,1,15,"Pure transmission","yellow","bronze- guld","Danish",54,49,50,"no","26","male","Dansk","no"
"705","seed sennepsgul","tupe","0",0,"2",1,"seed mustard","Danish","27","female","Dansk",56521,"Naming transmission",50,50,60,30,49.85,46,62.4,49.85,16.4,130.677290836653,3.85,30,"Naming transmission","brown","Mørk sandfarvet","Danish",46,30,50,"no","27","female","Dansk","no"
"706","seed sennepsgul","tyuw","0",2,"1",5,"seed mustard","Danish","23","male","DanskogBosnisk",7952,"Pure transmission",50,50,64,65,52,55,62.4,49.85,7.4,58.9641434262948,3,1,"Pure transmission","yellow","gul ","Danish",55,65,50,"no","23","male","DanskogBosnisk","no"
"707","seed sennepsgul","u69f","3",2,"1",5,"seed mustard","Danish","25","male","Ungarsk",6704,"Pure transmission",50,50,63,74,48,48,62.4,49.85,14.4,114.741035856574,0,11,"Pure transmission","yellow","mørkgul","Danish",48,74,50,"no","25","male","Ungarsk","no"
"708","seed sennepsgul","u8xc","1",10,"1",6,"seed mustard","Danish","48","female","dansk",27287,"Pure transmission",50,50,58,58,39,37,62.4,49.85,25.4,202.390438247012,2,0,"Pure transmission","brown","camel","Danish",37,58,50,"no","48","female","dansk","no"
"709","seed sennepsgul","uex5","1",5,"2",5,"seed mustard","Danish","31","male","Dansk",20991,"Naming transmission",50,50,57,39,50,49,62.4,49.85,13.4,106.772908366534,1,18,"Naming transmission","green","muddergrøn","Danish",49,39,50,"no","31","male","Dansk","no"
"710","seed sennepsgul","uf5t","0",6,"1",5,"seed mustard","Danish","22","male","dansk",6167,"Pure transmission",50,50,72,59,63,61,62.4,49.85,1.4,11.1553784860558,2,13,"Pure transmission","yellow","Karrygul","Danish",61,59,50,"no","22","male","dansk","no"
"711","seed sennepsgul","uhn5","4",3,"2",6,"seed mustard","Danish","29","female","Dansk",15736,"Naming transmission",50,50,55,48,49,52,62.4,49.85,10.4,82.8685258964144,3,7,"Naming transmission","green","olivengrøn","Danish",52,48,50,"no","29","female","Dansk","no"
"712","seed sennepsgul","uktv","4",13,"2",4,"seed mustard","Danish","23","female","dansk",21933,"Naming transmission",50,50,55,74,65,66,62.4,49.85,-3.6,-28.6852589641434,1,19,"Naming transmission","green","karrygrøn","Danish",66,74,50,"no","23","female","dansk","no"
"713","seed sennepsgul","uwaz","2",5,"2",3,"seed mustard","Danish","39","female","dansker",46037,"Naming transmission",50,50,76,65,46,46,62.4,49.85,16.4,130.677290836653,0,11,"Naming transmission","orange","okker","Danish",46,65,50,"no","39","female","dansker","no"
"714","seed sennepsgul","uzbn","3",9,"1",6,"seed mustard","Danish","21","female","dansk",21976,"Pure transmission",50,50,55,51,51,52,62.4,49.85,10.4,82.8685258964144,1,4,"Pure transmission","yellow","grumset gul","Danish",52,51,50,"no","21","female","dansk","no"
"715","seed sennepsgul","v4er","1",0,"1",5,"seed mustard","Danish","26","male","dansk",6080,"Pure transmission",50,50,60,55,49.85,45,62.4,49.85,17.4,138.645418326693,4.85,5,"Pure transmission","brown","Mørk karrygul","Danish",45,55,50,"no","26","male","dansk","no"
"716","seed sennepsgul","v83p","1",9,"2",5,"seed mustard","Danish","23","male","Dansk",22962,"Naming transmission",50,50,28,36,56,54,62.4,49.85,8.4,66.9322709163347,2,8,"Naming transmission","green","Råddent grøn","Danish",54,36,50,"no","23","male","Dansk","no"
"717","seed sennepsgul","vqk6","1",2,"1",4,"seed mustard","Danish","22","male","Dansk",90008,"Pure transmission",50,50,67,65,46,47,62.4,49.85,15.4,122.709163346614,1,2,"Pure transmission","yellow","brun-gul","Danish",47,65,50,"no","22","male","Dansk","no"
"718","seed sennepsgul","vxj2","3",13,"1",6,"seed mustard","Danish","24","female","somalisk",8887,"Pure transmission",50,50,64,61,55,56,62.4,49.85,6.4,50.996015936255,1,3,"Pure transmission","yellow","karry","Danish",56,61,50,"no","24","female","somalisk","no"
"719","seed sennepsgul","wdf1","0",10,"2",3,"seed mustard","Danish","21","female","Dansk",21362,"Naming transmission",50,50,57,61,57,56,62.4,49.85,6.4,50.996015936255,1,4,"Naming transmission","yellow","gulgrøn","Danish",56,61,50,"no","21","female","Dansk","no"
"720","seed sennepsgul","wfl9","1",4,"2",5,"seed mustard","Danish","33","male","Dansk",15907,"Naming transmission",50,50,57,57,47,50,62.4,49.85,12.4,98.804780876494,3,0,"Naming transmission","yellow","karry gul","Danish",50,57,50,"no","33","male","Dansk","no"
"721","seed sennepsgul","wlm8","1",3,"1",6,"seed mustard","Danish","31","male","Dansk",8138,"Pure transmission",50,50,65,65,47,44,62.4,49.85,18.4,146.613545816733,3,0,"Pure transmission","yellow","Karrygul","Danish",44,65,50,"no","31","male","Dansk","no"
"722","seed sennepsgul","wqe4","2",0,"2",6,"seed mustard","Danish","20","male","Dansk",8341,"Naming transmission",50,50,60,60,49.85,52,62.4,49.85,10.4,82.8685258964144,2.15,0,"Naming transmission","yellow","Sennepsgul","Danish",52,60,50,"no","20","male","Dansk","no"
"723","seed sennepsgul","wwoa","4",9,"2",4,"seed mustard","Danish","28","female","Dansk",45241,"Naming transmission",50,50,38,45,70,68,62.4,49.85,-5.6,-44.6215139442231,2,7,"Naming transmission","green","Kloak","Danish",68,45,50,"no","28","female","Dansk","no"
"724","seed sennepsgul","x18e","3",11,"1",6,"seed mustard","Danish","26","male","Dansk",7123,"Pure transmission",50,50,48,44,56,57,62.4,49.85,5.4,43.0278884462151,1,4,"Pure transmission","yellow","sennepsgul","Danish",57,44,50,"no","26","male","Dansk","no"
